country,elite,sw_f,englang,FLAG_incomplete,z_cs,female,mushyC,mushyR,univcode,SCORE-M,SCORE_MIN,SCORE_MAX,z_cs_new
USA,1,1,01,0,0.979016781,0,,,68,7,16,22,0.88508671
USA,0,1,01,0,0.979016781,0,,,26,7,16,22,0.88508671
Russia,0,19.25925827,,0,0.979016781,0,,0,285,7,16,22,0.88508671
Russia,0,9.629629135,,0,0.979016781,0,,0,294,7,16,22,0.88508671
India,1,1,,0,0.979016781,0,,,282,7,16,22,0.88508671
India,1,1,,0,0.979016781,0,,,282,7,16,22,0.88508671
China,1,20.66666794,,0,0.979016781,0,0,,236,7,16,22,0.88508671
China,1,41.33333588,,0,0.979016781,1,0,,236,7,16,22,0.88508671
China,1,10.33333397,,0,0.979016781,0,0,,267,7,16,22,0.88508671
USA,0,1,01,1,0.836047649,0,,,8,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,58,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,163,6,15,21,0.735004156
USA,1,1,02,0,0.836047649,0,,,68,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,145,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,,,,200,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,155,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,198,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,113,6,15,21,0.735004156
USA,1,1,02,0,0.836047649,0,,,13,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,155,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,9,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,102,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,62,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,139,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,132,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,226,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,16,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,1,,,202,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,97,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,203,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,134,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,34,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,131,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,166,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,231,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,135,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,1,,,102,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,116,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,18,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,119,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,113,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,113,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,109,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,34,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,68,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,226,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,113,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,34,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,135,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,195,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,37,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,102,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,215,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,121,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,14,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,91,6,15,21,0.735004156
USA,0,1,03,0,0.836047649,0,,,82,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,91,6,15,21,0.735004156
USA,0,1,00,0,0.836047649,0,,,184,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,1,,,90,6,15,21,0.735004156
USA,0,1,02,0,0.836047649,0,,,227,6,15,21,0.735004156
USA,0,1,02,0,0.836047649,0,,,87,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,170,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,200,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,227,6,15,21,0.735004156
USA,1,1,03,0,0.836047649,0,,,139,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,215,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,195,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,62,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,18,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,62,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,226,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,193,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,105,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,118,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,43,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,,,,11,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,130,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,120,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,221,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,1,,,28,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,14,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,200,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,49,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,14,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,133,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,59,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,59,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,120,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,121,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,226,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,192,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,134,6,15,21,0.735004156
USA,0,1,03,0,0.836047649,0,,,181,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,54,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,139,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,55,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,200,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,11,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,226,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,121,6,15,21,0.735004156
USA,0,1,02,0,0.836047649,0,,,210,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,1,,,147,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,90,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,91,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,113,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,176,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,226,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,134,6,15,21,0.735004156
USA,0,1,02,0,0.836047649,0,,,227,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,196,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,231,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,39,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,90,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,28,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,116,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,34,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,91,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,210,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,110,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,92,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,226,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,49,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,226,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,187,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,114,6,15,21,0.735004156
USA,0,1,02,0,0.836047649,0,,,54,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,161,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,1,,,163,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,103,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,155,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,37,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,225,6,15,21,0.735004156
USA,0,1,02,0,0.836047649,0,,,203,6,15,21,0.735004156
USA,0,1,02,0,0.836047649,0,,,28,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,226,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,209,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,1,,,54,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,102,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,119,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,87,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,119,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,1,,,226,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,104,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,,,,131,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,62,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,114,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,226,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,117,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,,,,226,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,117,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,135,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,1,,,62,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,225,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,226,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,199,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,199,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,110,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,203,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,221,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,1,,,90,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,145,6,15,21,0.735004156
USA,0,1,03,0,0.836047649,0,,,195,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,1,,,121,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,185,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,1,,,59,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,131,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,148,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,203,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,97,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,226,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,181,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,20,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,49,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,82,6,15,21,0.735004156
USA,0,1,03,0,0.836047649,0,,,176,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,54,6,15,21,0.735004156
USA,1,1,03,0,0.836047649,0,,,161,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,119,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,119,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,99,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,196,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,68,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,193,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,142,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,139,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,74,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,119,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,119,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,49,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,204,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,0,,,129,6,15,21,0.735004156
USA,1,1,01,0,0.836047649,0,,,68,6,15,21,0.735004156
USA,0,1,01,0,0.836047649,1,,,203,6,15,21,0.735004156
Russia,0,19.25925827,,0,0.836047649,0,,0,284,6,15,21,0.735004156
Russia,0,9.629629135,,0,0.836047649,1,,0,293,6,15,21,0.735004156
Russia,0,19.25925827,,0,0.836047649,0,,0,301,6,15,21,0.735004156
Russia,0,19.25925827,,0,0.836047649,0,,0,301,6,15,21,0.735004156
Russia,1,48.14814758,,0,0.836047649,0,,0,304,6,15,21,0.735004156
Russia,0,25.1428566,,0,0.836047649,0,,0,308,6,15,21,0.735004156
India,0,1,,0,0.836047649,0,,,271,6,15,21,0.735004156
India,0,1,,0,0.836047649,0,,,271,6,15,21,0.735004156
India,1,1,,0,0.836047649,0,,,277,6,15,21,0.735004156
India,1,1,,0,0.836047649,0,,,277,6,15,21,0.735004156
India,0,1,,0,0.836047649,0,,,280,6,15,21,0.735004156
India,0,1,,0,0.836047649,0,,,280,6,15,21,0.735004156
China,1,51.66666794,,0,0.836047649,1,1,,235,6,15,21,0.735004156
China,1,20.66666794,,0,0.836047649,1,0,,236,6,15,21,0.735004156
China,1,20.66666794,,0,0.836047649,0,0,,236,6,15,21,0.735004156
China,0,48,,0,0.836047649,0,0,,247,6,15,21,0.735004156
China,1,173.9999847,,0,0.836047649,0,1,,249,6,15,21,0.735004156
China,0,14.49999905,,0,0.836047649,1,0,,253,6,15,21,0.735004156
USA,0,1,03,1,0.693078518,,,,87,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,104,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,192,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,1,,,226,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,156,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,156,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,,,,92,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,80,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,14,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,202,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,20,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,101,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,,,,90,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,153,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,8,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,148,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,58,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,228,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,148,5,14,20,0.584921602
USA,0,1,03,0,0.693078518,0,,,55,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,227,5,14,20,0.584921602
USA,0,1,00,0,0.693078518,,,,145,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,142,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,1,,,31,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,28,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,0,,,139,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,49,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,1,,,102,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,20,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,102,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,0,,,30,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,1,,,134,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,0,,,113,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,,,,23,5,14,20,0.584921602
USA,0,1,03,0,0.693078518,0,,,49,5,14,20,0.584921602
USA,1,1,02,0,0.693078518,0,,,68,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,132,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,0,,,13,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,167,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,63,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,27,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,119,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,211,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,120,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,1,,,167,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,9,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,0,,,13,5,14,20,0.584921602
USA,0,1,03,0,0.693078518,0,,,176,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,227,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,121,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,185,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,0,,,139,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,121,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,116,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,121,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,0,,,113,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,117,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,28,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,102,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,1,,,119,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,142,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,104,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,225,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,0,,,226,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,119,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,22,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,162,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,133,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,114,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,54,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,0,,,113,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,0,,,113,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,,,,58,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,200,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,0,,,113,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,0,,,113,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,0,,,139,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,53,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,192,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,1,,,202,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,218,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,8,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,1,,,110,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,1,,,181,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,,,,167,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,110,5,14,20,0.584921602
USA,0,1,02,0,0.693078518,1,,,228,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,0,,,139,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,227,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,144,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,119,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,0,,,165,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,192,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,166,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,0,,,226,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,0,,,161,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,192,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,,,,102,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,23,5,14,20,0.584921602
USA,0,1,02,0,0.693078518,0,,,100,5,14,20,0.584921602
USA,0,1,03,0,0.693078518,0,,,98,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,121,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,121,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,218,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,175,5,14,20,0.584921602
USA,0,1,00,0,0.693078518,0,,,175,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,142,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,55,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,120,5,14,20,0.584921602
USA,0,1,03,0,0.693078518,0,,,14,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,0,,,161,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,1,,,203,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,19,5,14,20,0.584921602
USA,0,1,00,0,0.693078518,,,,117,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,166,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,1,,,134,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,86,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,34,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,227,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,0,,,70,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,26,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,231,5,14,20,0.584921602
USA,0,1,03,0,0.693078518,0,,,54,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,1,,,227,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,121,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,186,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,74,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,74,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,155,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,215,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,118,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,120,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,20,5,14,20,0.584921602
USA,0,1,02,0,0.693078518,0,,,20,5,14,20,0.584921602
USA,0,1,02,0,0.693078518,1,,,20,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,218,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,1,,,59,5,14,20,0.584921602
USA,0,1,02,0,0.693078518,0,,,62,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,131,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,163,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,18,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,199,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,166,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,28,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,78,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,1,,,228,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,148,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,57,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,55,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,1,,,30,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,1,,,176,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,87,5,14,20,0.584921602
USA,0,1,03,0,0.693078518,0,,,57,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,156,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,0,,,161,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,203,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,34,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,86,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,227,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,110,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,11,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,9,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,49,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,186,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,46,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,39,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,9,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,214,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,227,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,0,,,113,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,210,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,62,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,203,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,189,5,14,20,0.584921602
USA,1,1,02,0,0.693078518,0,,,30,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,126,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,39,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,1,,,34,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,0,,,226,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,62,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,0,,,33,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,1,,,181,5,14,20,0.584921602
USA,0,1,01,0,0.693078518,1,,,203,5,14,20,0.584921602
USA,1,1,01,0,0.693078518,0,,,226,5,14,20,0.584921602
